PRODUCT_IMG_ID,PRODUCT_ID,FILE_SRC
714,714,shop_product_img_000714.jpg
715,715,shop_product_img_000715.jpg
716,716,shop_product_img_000716.jpg
717,717,shop_product_img_000717.jpg
718,718,shop_product_img_000718.jpg
719,719,shop_product_img_000719.jpg
720,720,shop_product_img_000720.jpg
721,721,shop_product_img_000721.jpg
722,722,shop_product_img_000722.jpg
723,723,shop_product_img_000723.jpg
724,724,shop_product_img_000724.jpg
725,725,shop_product_img_000725.jpg
726,726,shop_product_img_000726.jpg
727,727,shop_product_img_000727.jpg
728,728,shop_product_img_000728.jpg
729,729,shop_product_img_000729.jpg
730,730,shop_product_img_000730.jpg
731,731,shop_product_img_000731.jpg
732,732,shop_product_img_000732.jpg
733,733,shop_product_img_000733.jpg
734,734,shop_product_img_000734.jpg
735,735,shop_product_img_000735.jpg
736,736,shop_product_img_000736.jpg
737,737,shop_product_img_000737.jpg
738,738,shop_product_img_000738.jpg
739,739,shop_product_img_000739.jpg
740,740,shop_product_img_000740.jpg
741,741,shop_product_img_000741.jpg
742,742,shop_product_img_000742.jpg
743,743,shop_product_img_000743.jpg
744,744,shop_product_img_000744.jpg
745,745,shop_product_img_000745.jpg
746,746,shop_product_img_000746.jpg
747,747,shop_product_img_000747.jpg
748,748,shop_product_img_000748.jpg
749,749,shop_product_img_000749.jpg
750,750,shop_product_img_000750.jpg
751,751,shop_product_img_000751.jpg
752,752,shop_product_img_000752.jpg
753,753,shop_product_img_000753.jpg
754,754,shop_product_img_000754.jpg
755,755,shop_product_img_000755.jpg
756,756,shop_product_img_000756.jpg
757,757,shop_product_img_000757.jpg
758,758,shop_product_img_000758.jpg
759,759,shop_product_img_000759.jpg
760,760,shop_product_img_000760.jpg
761,761,shop_product_img_000761.jpg
762,762,shop_product_img_000762.jpg
763,763,shop_product_img_000763.jpg
764,764,shop_product_img_000764.jpg
765,765,shop_product_img_000765.jpg
766,766,shop_product_img_000766.jpg
767,767,shop_product_img_000767.jpg
768,768,shop_product_img_000768.jpg
